headEntity	tailEntity	relation
1818	3178	11
1818	3	16
1818	1398	16
1818	2223	16
1818	897	16
1818	2671	16
1818	875	16
1818	2524	16
1818	3108	16
1818	885	16
1818	2237	16
1818	1399	16
1818	2684	16
1818	426	16
1818	4	16
1818	2	16
1818	1530	58
1819	1422	65
1819	1819	11
1819	4	16
1819	875	16
1819	2666	16
1819	1389	16
1819	427	16
1819	426	16
1819	3102	16
1819	2671	16
1819	3	16
1819	1398	16
1819	2668	16
1819	2226	16
1819	2669	16
1819	877	16
1819	2224	16
1819	2672	16
1819	2	16
1819	2229	16
1819	2675	16
1819	434	16
1819	1404	16
1819	3111	16
1819	436	16
1819	9	16
1819	3106	16
1819	892	16
1819	1828	16
1819	3114	16
1819	2223	16
1819	6	16
1819	2250	16
1819	1406	16
1819	2230	16
1819	2676	16
1819	435	16
1819	1822	16
1819	2245	16
1819	2247	16
1819	2243	16
1819	2244	16
1819	11	16
1819	1843	16
1819	3103	16
1819	443	16
1819	1821	16
1819	886	16
1819	7	16
1819	2246	16
1819	12	16
1819	1405	16
1819	18	16
1819	891	16
1819	1395	16
1819	894	16
1819	893	16
1819	446	16
1819	2248	16
1819	2263	16
1819	2684	16
1819	441	16
1819	13	16
1819	428	16
1819	2683	16
1819	2667	16
1819	433	16
1819	2232	16
1819	1391	16
1819	1392	16
1819	1393	16
1819	2960	16
1819	1820	16
1819	879	16
1819	16	16
1819	2674	16
1819	3104	16
1819	880	16
1819	2227	16
1819	874	16
1819	2670	16
1819	1402	16
1819	5	16
1819	1	16
1819	878	16
1819	2234	16
1819	1816	16
1819	1483	16
1819	1422	16
1819	2259	16
1819	432	16
1819	587	80
1819	463	80
1819	2284	80
1819	2666	40
1819	1816	40
1819	3104	40
1819	878	40
1819	1393	40
1819	2674	40
1819	1392	40
1819	879	40
1819	2263	40
1820	1820	11
1820	3	16
1820	426	16
1820	1389	16
1820	427	16
1820	1398	16
1820	4	16
1820	9	16
1820	875	16
1820	2672	16
1820	877	16
1820	3113	16
1820	3120	16
1820	2671	16
1820	2524	16
1820	1392	16
1820	432	16
1820	433	16
1820	2667	16
1820	6	16
1820	2669	16
1820	16	16
1820	1821	16
1820	428	16
1820	1	16
1820	3109	16
1820	888	16
1820	2230	16
1820	2960	16
1820	892	16
1820	2684	16
1820	895	16
1820	2670	16
1820	2226	16
1820	1819	16
1820	2229	16
1820	2	16
1820	2248	16
1820	3105	16
1820	873	16
1820	888	40
1820	3	40
1820	6	40
1820	3109	40
1820	2230	40
1821	1821	11
1821	427	16
1821	3	16
1821	4	16
1821	1398	16
1821	9	16
1821	1819	16
1821	875	16
1821	2667	16
1821	426	16
1821	1820	16
1821	888	16
1821	6	16
1821	1394	16
1821	2	16
1821	3112	16
1821	3109	16
1821	2670	16
1821	887	16
1821	432	16
1821	2671	16
1821	2223	16
1821	2230	16
1821	2684	16
1821	2226	16
1821	1389	16
1821	2229	16
1821	886	40
1821	887	40
1821	888	40
1821	3	40
1821	6	40
1821	67	40
1821	777	58
1822	1822	11
1822	1398	16
1822	2247	16
1822	436	16
1822	1406	16
1822	1819	16
1822	2671	16
1822	9	16
1822	432	16
1822	2227	16
1822	1407	16
1822	3112	16
1822	892	16
1822	2684	16
1822	12	16
1822	895	16
1822	426	16
1822	1389	16
1822	2223	16
1822	2	16
1822	2248	16
1822	3105	16
1822	4	16
1822	10	40
1822	12	40
1822	1406	40
1823	1823	11
1823	1398	16
1823	2684	16
1823	426	16
1823	2	16
1823	4	16
1823	426	40
1824	1824	11
1824	1398	16
1824	1394	16
1824	3112	16
1824	2223	16
1824	2684	16
1824	884	16
1824	4	16
1824	2	16
1824	884	40
1824	882	40
1824	8	40
1824	1398	40
1824	2671	40
1825	1825	11
1825	441	40
1825	2684	16
1825	426	16
1826	1826	11
1826	875	16
1826	2684	16
1826	441	40
1827	1827	11
1827	3178	11
1827	2247	16
1827	2263	16
1827	3112	16
1827	892	16
1827	1405	16
1827	2684	16
1827	426	16
1827	436	16
1827	2	16
1827	2248	16
1827	4	16
1827	1389	16
1828	2	40
1828	436	40
1828	1828	11
1828	3	16
1828	4	16
1828	1819	16
1828	2223	16
1828	2245	16
1828	892	16
1828	2684	16
1828	12	16
1828	1389	16
1828	436	16
1828	2	16
1828	2248	16
1828	2227	16
1829	874	40
1829	3118	40
1829	1834	40
1829	1829	11
1829	895	16
1829	1398	16
1829	874	16
1829	2671	16
1829	1834	16
1829	891	16
1829	2684	16
1829	3118	16
1829	426	16
1829	2	16
1829	4	16
1829	2729	38
1830	442	40
1830	2677	40
1830	3117	40
1830	2255	40
1830	2256	40
1830	897	40
1830	1830	11
1830	4	16
1830	1398	16
1830	2671	16
1830	897	16
1830	2684	16
1830	3105	16
1830	1381	61
1831	444	40
1831	17	40
1831	2257	40
1831	1831	11
1831	17	16
1831	2684	16
1831	426	16
1831	2	16
1831	436	16
1831	2248	16
1831	4	16
1831	2666	16
1832	986	47
1832	434	40
1832	15	40
1832	1413	40
1832	2667	40
1832	3120	40
1832	1305	40
1832	1832	11
1832	426	16
1832	9	16
1832	2671	16
1832	15	16
1832	3120	16
1832	1413	16
1832	2667	16
1832	2684	16
1832	1389	16
1832	3106	16
1832	2	16
1832	4	16
1833	2524	16
1833	3	16
1833	4	16
1833	1398	16
1833	2227	16
1833	1813	16
1833	2685	16
1833	433	16
1833	1	16
1833	2684	16
1833	426	16
1833	1389	16
1833	2	16
1833	436	16
1833	1409	16
1833	2249	40
1833	2685	40
1833	1409	40
1833	2250	40
1833	3122	40
1833	433	40
1833	2253	40
1833	1833	11
1833	3178	11
1834	1829	40
1834	874	40
1834	1388	40
1834	1583	58
1834	427	16
1834	4	16
1834	1388	16
1834	2671	16
1834	2227	16
1834	874	16
1834	1829	16
1834	892	16
1834	875	16
1834	428	16
1834	891	16
1834	2684	16
1834	13	16
1834	426	16
1834	3114	16
1834	2	16
1834	3106	16
1834	1834	11
1835	436	11
1835	436	80
1835	3124	40
1835	2261	40
1835	2935	61
1836	436	11
1836	436	80
1836	901	40
1836	1837	40
1836	905	40
1837	436	11
1837	436	80
1837	1414	40
1837	901	40
1837	1836	40
1838	676	83
1838	455	61
1838	1346	61
1839	1389	11
1839	1389	80
1839	906	80
1840	1402	11
1840	2337	11
1840	38	11
1840	1854	11
1840	2893	11
1840	450	11
1840	37	11
1840	1297	11
1840	2774	81
1840	2337	81
1840	1854	81
1841	783	58
1841	2728	84
1841	492	84
1841	2961	84
1841	25	83
1842	3279	61
1842	2666	83
1842	542	65
1842	1842	11
1843	4	40
1843	1433	40
1843	2320	40
1843	117	40
1843	117	16
1843	1435	16
1843	4	16
1843	2268	16
1843	892	16
1843	9	16
1843	117	62
1843	1843	11
1843	4	84
1843	174	61
1843	4	83
1844	880	40
1844	880	62
1844	1844	11
1845	3222	40
1845	2344	40
1845	512	40
1846	2245	11
1847	1847	11
1847	958	40
1848	436	11
1848	436	80
1849	456	11
1850	1850	11
1851	969	11
1852	2805	38
1853	2707	58
1853	3141	58
1853	2692	84
1853	506	84
1853	1914	84
1853	2707	84
1854	1840	22
1854	1854	11
1855	449	22
1855	2043	61
1855	1110	61
1855	436	84
1855	436	83
1855	892	83
1855	2267	38
1856	2671	11
1857	1455	84
1858	983	61
1858	2784	61
1858	2700	61
1858	2279	61
1858	2592	61
1858	923	40
1858	23	40
1858	1514	40
1858	62	40
1858	506	40
1858	2771	40
1858	966	40
1858	1433	11
1861	484	61
1861	2044	83
1863	456	84
1863	1456	58
1864	946	58
1864	52	84
1864	1864	11
1865	2671	40
1865	1865	11
1865	48	29
1867	944	84
1867	456	11
1867	456	29
1868	1970	83
1868	426	16
1869	58	40
1869	3034	40
1871	34	61
1871	1	90
1871	1871	11
1872	993	40
1872	534	61
1872	227	61
1872	1950	61
1872	2975	61
1872	2327	83
1872	2445	83
1872	3142	83
1872	167	83
1873	1452	84
1874	2830	58
1874	498	84
1874	2333	61
1874	498	83
1875	2291	80
1875	1875	11
1875	2490	61
1875	1331	61
1875	542	83
1875	3279	83
1877	1819	80
1877	1819	11
1877	2852	58
1879	2695	11
1880	92	11
1880	2427	11
1880	2729	38
1881	1397	16
1882	433	83
1882	2267	29
1884	3179	58
1884	1888	84
1884	2731	11
1888	1884	58
1888	3184	84
1889	499	58
1889	2667	11
1889	1470	84
1889	213	65
1890	470	61
1891	1312	83
1891	1930	61
1891	2700	40
1891	1891	11
1895	2284	80
1895	1435	11
1895	2284	11
1895	3278	83
1895	507	40
1895	969	40
1895	134	40
1895	3193	40
1896	0	11
1897	2747	58
1897	2670	11
1898	3102	11
1900	456	38
1901	1430	55
1902	1437	115
1904	3265	58
1904	2813	84
1904	1880	29
1907	1001	58
1908	1312	83
1908	2700	40
1908	1908	11
1909	1000	83
1910	2268	11
1910	2268	80
1910	1395	83
1910	471	61
1910	1850	61
1910	475	61
1911	1509	61
1911	2343	83
1912	3178	11
1912	2153	58
1914	1853	58
1917	1461	11
1919	456	38
1919	456	29
1921	3160	58
1921	572	84
1926	2733	61
1927	1833	11
1929	456	38
1929	2359	83
1930	1891	83
1930	1055	61
1930	25	61
1930	2700	40
1931	2705	84
1932	1022	61
1933	1538	58
1933	570	84
1934	531	84
1934	3318	58
1935	891	11
1938	891	11
1940	934	84
1940	1044	84
1941	1816	11
1941	877	11
1942	1844	83
1942	1942	11
1948	492	83
1949	1820	11
1950	3157	61
1950	512	83
1950	2426	83
1950	436	11
1955	524	58
1959	1312	83
1960	908	95
1963	436	11
1970	1868	61
1971	2277	11
1973	1586	84
1976	2812	38
1977	12	84
1977	1977	11
1979	2524	100
1979	426	100
1985	1482	11
1985	3333	40
1985	213	40
1985	1477	40
1985	239	40
1990	427	11
1991	1703	58
1993	2893	29
1993	37	83
1995	436	11
1995	436	80
2000	880	11
2002	2268	11
2002	1389	11
2002	906	80
2004	3120	11
2009	828	52
2009	3031	52
2009	3485	52
2009	360	52
2009	1746	52
2009	3471	52
2012	166	61
2012	88	83
2014	1563	65
2015	160	61
2015	1030	83
2015	879	77
2018	150	11
2018	3121	80
2018	2027	40
2019	891	11
2020	2020	11
2021	150	11
2021	3121	11
2026	462	11
2027	3121	11
2027	2018	40
2027	2419	40
2028	1855	11
2029	880	11
2031	1556	11
2031	1556	80
2036	2667	11
2036	1482	11
2036	3333	40
2036	215	40
2036	213	40
2036	239	40
2036	2468	65
2040	1389	11
2041	1556	11
2041	1433	80
2041	277	84
2041	1433	38
2041	1433	29
2042	2580	58
2042	429	84
2042	1391	84
2043	1855	83
2043	875	11
2044	2454	15
2044	3342	15
2044	1861	61
2045	2729	11
2045	443	83
2045	2045	24
2047	432	11
2051	891	11
2051	529	40
2052	2043	83
2052	594	61
2055	2667	11
2057	456	38
2061	456	11
2063	892	11
2069	1	11
2078	320	65
2079	3103	60
2080	427	11
2081	890	11
2089	895	11
2090	432	11
2091	897	11
2092	2689	80
2092	436	11
2092	594	61
2092	1458	83
2101	2970	11
2102	432	11
2102	2732	83
2106	3209	12
2110	2531	13
2114	1389	11
2117	2780	61
2117	1830	83
2119	2	11
2120	3103	83
2121	2667	11
2122	886	11
2125	908	95
2127	2251	60
2128	908	95
2128	911	83
2132	3248	38
2134	447	83
2142	1180	41
2147	456	80
2148	527	83
2152	432	11
2153	3178	11
2153	3	11
2153	2815	84
2153	1912	84
2153	2815	83
2155	2667	60
2157	3248	38
2158	3264	68
2165	3250	38
2166	432	11
2167	3150	38
2167	3150	80
2167	2667	80
2167	2667	11
2168	3248	38
2171	436	11
2184	2960	11
2185	436	11
2191	1875	11
2191	2700	11
2191	542	83
2191	2666	90
2191	3197	61
2191	1199	61
2193	432	11
2195	2195	11
2196	432	11
2207	288	84
2207	1990	58
2207	949	65
2208	545	11
2209	432	11
2210	432	11
2211	432	11
2212	432	11
2213	432	11
2214	432	11
2215	432	11
2216	432	11
2217	428	11
2220	436	11
2220	1416	58
2220	436	80
2220	2735	40
2220	1415	40
2220	27	40
2223	4	16
2223	2675	16
2223	426	16
2223	2671	16
2223	1389	16
2223	427	16
2223	3	16
2223	9	16
2223	3107	16
2223	1398	16
2223	12	16
2223	3114	16
2223	875	16
2223	877	16
2223	2247	16
2223	2683	16
2223	895	16
2223	2	16
2223	1430	16
2223	3111	16
2223	436	16
2223	2235	16
2223	1818	16
2223	3106	16
2223	2229	16
2223	2248	16
2223	1819	16
2223	2263	16
2223	1813	16
2223	1828	16
2223	881	16
2223	430	16
2223	2667	16
2223	1396	16
2223	2226	16
2223	1821	16
2223	1824	16
2223	1406	16
2223	2670	16
2223	441	16
2223	2230	16
2223	2237	16
2223	2684	16
2223	1405	16
2223	433	16
2223	1	16
2223	3109	16
2223	892	16
2223	435	16
2223	1814	16
2223	2245	16
2223	1393	16
2223	3112	16
2223	2228	16
2223	10	16
2223	894	16
2223	3102	16
2223	3105	16
2223	2960	16
2223	874	16
2223	887	16
2223	1822	16
2223	2524	16
2223	2227	16
2223	879	16
2223	434	16
2223	432	16
2223	1399	16
2223	2666	16
2223	1407	16
2223	2268	16
2223	5	16
2223	428	16
2223	1389	40
2223	3114	40
2223	2684	40
2223	2	40
2223	426	40
2223	2268	40
2223	958	61
2223	958	58
2223	2223	11
2224	2524	16
2224	427	16
2224	1398	16
2224	4	16
2224	9	16
2224	2226	16
2224	426	16
2224	1819	16
2224	877	16
2224	2247	16
2224	1389	16
2224	1433	16
2224	2670	16
2224	18	16
2224	875	16
2224	2268	16
2224	894	16
2224	1392	16
2224	880	16
2224	2227	16
2224	2254	16
2224	1813	16
2224	2671	16
2224	876	16
2224	2263	16
2224	3107	16
2224	435	16
2224	3112	16
2224	2245	16
2224	1816	16
2224	892	16
2224	2684	16
2224	2	16
2224	2229	16
2224	3106	16
2224	887	16
2224	2666	16
2224	2226	40
2224	1813	40
2224	1389	40
2224	2227	40
2224	2224	11
2224	930	80
2224	931	80
2224	469	80
2225	3100	40
2225	2664	40
2225	875	11
2225	3167	11
2225	1466	11
2225	2306	61
2225	875	80
2225	3167	80
2225	2306	65
2226	2226	11
2226	2524	16
2226	427	16
2226	4	16
2226	895	16
2226	1398	16
2226	2224	16
2226	877	16
2226	1819	16
2226	2247	16
2226	2672	16
2226	426	16
2226	1813	16
2226	2231	16
2226	2227	16
2226	874	16
2226	444	16
2226	1402	16
2226	3112	16
2226	2228	16
2226	3121	16
2226	432	16
2226	2670	16
2226	2223	16
2226	3116	16
2226	2684	16
2226	2230	16
2226	428	16
2226	443	16
2226	2	16
2226	1820	16
2226	1389	16
2226	2229	16
2226	3111	16
2226	2263	16
2226	1815	16
2226	2666	16
2226	1821	16
2226	435	16
2226	3	16
2226	3106	16
2226	9	16
2226	71	19
2226	1813	40
2226	2224	40
2226	2227	40
2226	58	40
2226	930	80
2226	469	80
2227	1542	65
2227	1542	11
2227	2524	16
2227	427	16
2227	3	16
2227	4	16
2227	1409	16
2227	1398	16
2227	877	16
2227	2672	16
2227	1813	16
2227	1814	16
2227	2259	16
2227	3120	16
2227	1833	16
2227	447	16
2227	1834	16
2227	18	16
2227	1388	16
2227	874	16
2227	3103	16
2227	1483	16
2227	2263	16
2227	2671	16
2227	875	16
2227	2268	16
2227	876	16
2227	2231	16
2227	2224	16
2227	1390	16
2227	1391	16
2227	2232	16
2227	1815	16
2227	1816	16
2227	878	16
2227	3105	16
2227	2676	16
2227	1393	16
2227	432	16
2227	2666	16
2227	2667	16
2227	2226	16
2227	894	16
2227	2235	16
2227	3102	16
2227	879	16
2227	2674	16
2227	3104	16
2227	3116	16
2227	0	16
2227	2251	16
2227	2244	16
2227	888	16
2227	1392	16
2227	6	16
2227	880	16
2227	429	16
2227	1822	16
2227	2668	16
2227	2228	16
2227	2669	16
2227	428	16
2227	1	16
2227	435	16
2227	441	16
2227	2960	16
2227	1402	16
2227	2242	16
2227	3112	16
2227	2245	16
2227	892	16
2227	1405	16
2227	2683	16
2227	2684	16
2227	12	16
2227	13	16
2227	1406	16
2227	2249	16
2227	895	16
2227	2670	16
2227	3118	16
2227	426	16
2227	3114	16
2227	433	16
2227	1819	16
2227	3106	16
2227	2223	16
2227	3111	16
2227	436	16
2227	2229	16
2227	2675	16
2227	2248	16
2227	2	16
2227	873	16
2227	1389	16
2227	1828	16
2227	9	16
2227	2682	16
2227	2226	40
2227	2224	40
2227	875	40
2227	4	40
2227	1542	80
2227	469	80
2227	1542	38
2228	2228	11
2228	427	16
2228	1553	16
2228	875	16
2228	426	16
2228	1398	16
2228	877	16
2228	2672	16
2228	9	16
2228	1816	16
2228	2226	16
2228	2668	16
2228	2524	16
2228	2227	16
2228	1390	16
2228	2263	16
2228	3102	16
2228	3112	16
2228	2684	16
2228	1389	16
2228	2223	16
2228	2	16
2228	2229	16
2228	3105	16
2228	4	16
2228	2666	16
2228	1468	61
2228	2672	40
2228	1390	40
2228	2668	40
2228	1389	40
2229	427	16
2229	3	16
2229	4	16
2229	1398	16
2229	9	16
2229	428	16
2229	877	16
2229	880	16
2229	2247	16
2229	2683	16
2229	2672	16
2229	1389	16
2229	1819	16
2229	2675	16
2229	3104	16
2229	2223	16
2229	436	16
2229	3111	16
2229	2235	16
2229	2	16
2229	1393	16
2229	5	16
2229	426	16
2229	878	16
2229	3114	16
2229	2248	16
2229	1816	16
2229	2684	16
2229	2250	16
2229	441	16
2229	1395	16
2229	875	16
2229	11	16
2229	2669	16
2229	2226	16
2229	2667	16
2229	433	16
2229	2668	16
2229	895	16
2229	1821	16
2229	892	16
2229	2224	16
2229	897	16
2229	2242	16
2229	435	16
2229	1814	16
2229	2670	16
2229	3112	16
2229	2228	16
2229	1404	16
2229	1390	16
2229	1403	16
2229	1388	16
2229	2676	16
2229	2241	16
2229	1402	16
2229	432	16
2229	876	16
2229	2666	16
2229	887	16
2229	2671	16
2229	1820	16
2229	3102	16
2229	879	16
2229	434	16
2229	2524	16
2229	6	16
2229	0	16
2229	1813	16
2229	429	16
2229	2254	16
2229	2231	16
2229	874	16
2229	1394	16
2229	2227	16
2229	1392	16
2229	1815	16
2229	873	16
2229	879	40
2229	3104	40
2229	878	40
2229	428	40
2229	1435	40
2229	2229	11
2230	2230	11
2230	2524	16
2230	427	16
2230	3	16
2230	4	16
2230	1398	16
2230	9	16
2230	1819	16
2230	441	16
2230	6	16
2230	2671	16
2230	2670	16
2230	2240	16
2230	3109	16
2230	1821	16
2230	2667	16
2230	2669	16
2230	875	16
2230	1820	16
2230	2235	16
2230	886	16
2230	1404	16
2230	2668	16
2230	888	16
2230	887	16
2230	2682	16
2230	429	16
2230	2960	16
2230	2666	16
2230	0	16
2230	1401	16
2230	2239	16
2230	1400	16
2230	1814	16
2230	3102	16
2230	1394	16
2230	1	16
2230	2684	16
2230	1389	16
2230	426	16
2230	3114	16
2230	2	16
2230	2226	16
2230	2223	16
2230	3111	16
2230	436	16
2230	3	40
2230	1820	40
2231	2231	11
2231	427	16
2231	1553	16
2231	1398	16
2231	877	16
2231	1395	16
2231	1390	16
2231	2263	16
2231	3104	16
2231	6	16
2231	2227	16
2231	1813	16
2231	2226	16
2231	1405	16
2231	2684	16
2231	2670	16
2231	426	16
2231	436	16
2231	2229	16
2231	4	16
2231	2675	16
2231	3105	16
2231	2666	16
2231	1390	40
2231	1389	40
2231	2268	40
2232	2232	11
2232	427	16
2232	4	16
2232	1398	16
2232	9	16
2232	1392	16
2232	426	16
2232	2672	16
2232	1391	16
2232	3104	16
2232	2524	16
2232	2227	16
2232	2960	16
2232	1813	16
2232	2263	16
2232	1815	16
2232	1814	16
2232	1816	16
2232	878	16
2232	2670	16
2232	2684	16
2232	1389	16
2232	1393	16
2232	1819	16
2232	2666	16
2232	2284	61
2232	427	40
2232	3102	40
2232	1392	40
2232	2666	40
2232	1391	65
2233	427	40
2233	427	158
2233	3164	61
2233	2233	11
2233	2	16
2233	4	16
2233	2247	16
2233	3105	16
2234	427	40
2234	427	158
2234	427	16
2234	4	16
2234	875	16
2234	1389	16
2234	2684	16
2234	1819	16
2234	2234	11
2235	2235	11
2235	427	16
2235	2671	16
2235	3	16
2235	877	16
2235	2683	16
2235	2675	16
2235	3111	16
2235	2223	16
2235	1389	16
2235	2229	16
2235	2263	16
2235	9	16
2235	11	16
2235	875	16
2235	2524	16
2235	3104	16
2235	880	16
2235	3105	16
2235	2227	16
2235	428	16
2235	2230	16
2235	2960	16
2235	1404	16
2235	892	16
2235	2684	16
2235	2670	16
2235	426	16
2235	2669	16
2235	1396	16
2235	1816	16
2235	1	16
2235	2676	16
2235	2666	16
2235	4	16
2235	2	16
2235	2268	80
2235	3111	40
2235	428	40
2235	2675	40
2235	3105	40
2236	2236	11
2236	1398	16
2236	2268	16
2236	2684	16
2236	2	16
2236	884	16
2236	4	16
2236	426	40
2237	441	40
2237	2237	11
2237	1398	16
2237	6	16
2237	875	16
2237	1818	16
2237	1394	16
2237	2671	16
2237	1399	16
2237	2679	16
2237	2684	16
2237	426	16
2237	2	16
2237	2223	16
2237	1389	16
2237	436	16
2237	2248	16
2237	4	16
2237	341	61
2238	441	40
2238	2238	11
2238	2684	16
2238	426	16
2239	890	40
2239	1400	40
2239	2239	11
2239	2667	16
2239	6	16
2239	2230	16
2239	2684	16
2239	2670	16
2239	426	16
2239	3105	16
2239	4	16
2240	2682	40
2240	887	40
2240	426	40
2240	2240	11
2240	2524	16
2240	4	16
2240	464	16
2240	2230	16
2240	2670	16
2240	2684	16
2240	426	16
2240	1389	16
2240	436	16
2240	2248	16
2240	2	16
2240	887	16
2241	2241	11
2241	4	16
2241	9	16
2241	1398	16
2241	2683	16
2241	13	16
2241	1402	16
2241	3112	16
2241	892	16
2241	2684	16
2241	2670	16
2241	2229	16
2241	2960	16
2241	2248	16
2241	3105	16
2241	9	40
2241	2247	40
2241	2683	40
2241	1402	40
2242	2682	40
2242	890	40
2242	887	40
2242	2242	11
2242	4	16
2242	1398	16
2242	2698	16
2242	426	16
2242	1362	16
2242	887	16
2242	2227	16
2242	1813	16
2242	2670	16
2242	2684	16
2242	1389	16
2242	2229	16
2242	9	16
2243	2243	11
2243	1398	16
2243	2247	16
2243	1819	16
2243	875	16
2243	428	16
2243	1402	16
2243	880	16
2243	3112	16
2243	892	16
2243	2684	16
2243	13	16
2243	2670	16
2243	426	16
2243	1389	16
2243	436	16
2243	2248	16
2243	4	16
2243	2388	61
2243	1402	40
2243	2247	40
2244	2244	11
2244	131	46
2244	1398	16
2244	9	16
2244	1819	16
2244	432	16
2244	2227	16
2244	2671	16
2244	436	16
2244	3112	16
2244	1407	16
2244	2684	16
2244	895	16
2244	426	16
2244	1389	16
2244	2	16
2244	2248	16
2244	4	16
2244	2248	40
2244	2	40
2244	436	40
2244	10	40
2244	12	40
2245	2	40
2245	436	40
2245	1398	16
2245	2247	16
2245	1819	16
2245	4	16
2245	2224	16
2245	1828	16
2245	2227	16
2245	432	16
2245	3112	16
2245	892	16
2245	2684	16
2245	426	16
2245	1389	16
2245	2223	16
2245	2248	16
2245	2	16
2245	436	16
2245	9	16
2245	2666	16
2245	3294	61
2245	2245	11
2246	2247	40
2246	891	40
2246	13	40
2246	2246	11
2246	891	16
2246	2247	16
2246	1819	16
2246	3112	16
2246	892	16
2246	2684	16
2246	13	16
2246	1389	16
2246	2248	16
2246	4	16
2246	2474	61
2246	3159	65
2247	2247	11
2247	484	15
2247	1861	15
2247	2044	15
2247	2524	16
2247	4	16
2247	891	16
2247	1394	16
2247	3114	16
2247	3106	16
2247	2243	16
2247	1388	16
2247	10	16
2247	1404	16
2247	1827	16
2247	3112	16
2247	3120	16
2247	2670	16
2247	3107	16
2247	2224	16
2247	3102	16
2247	2245	16
2247	435	16
2247	436	16
2247	1814	16
2247	2229	16
2247	1822	16
2247	1392	16
2247	2676	16
2247	1403	16
2247	880	16
2247	1406	16
2247	1483	16
2247	895	16
2247	2671	16
2247	2246	16
2247	11	16
2247	2	16
2247	2226	16
2247	18	16
2247	1396	16
2247	1405	16
2247	1816	16
2247	3105	16
2247	2249	16
2247	428	16
2247	893	16
2247	12	16
2247	2248	16
2247	7	16
2247	892	16
2247	2683	16
2247	2223	16
2247	894	16
2247	877	16
2247	3118	16
2247	432	16
2247	13	16
2247	3111	16
2247	2233	16
2247	434	16
2247	426	16
2247	1819	16
2247	3113	16
2247	875	16
2247	1402	16
2247	2684	16
2247	3	16
2247	1389	16
2247	2668	16
2247	443	16
2247	1832	16
2247	1407	16
2247	1395	16
2247	1821	16
2247	429	16
2247	427	16
2247	874	16
2247	2666	16
2247	3547	58
2247	2241	40
2247	2243	40
2247	3113	40
2247	7	40
2247	13	40
2247	2246	40
2247	891	40
2247	1402	40
2247	2960	40
2248	2248	11
2248	4	16
2248	1398	16
2248	426	16
2248	2226	16
2248	875	16
2248	2247	16
2248	877	16
2248	2672	16
2248	1389	16
2248	2	16
2248	3111	16
2248	2223	16
2248	436	16
2248	3114	16
2248	2684	16
2248	3106	16
2248	1819	16
2248	884	16
2248	2229	16
2248	1406	16
2248	441	16
2248	13	16
2248	447	16
2248	893	16
2248	428	16
2248	2237	16
2248	12	16
2248	2249	16
2248	11	16
2248	2683	16
2248	18	16
2248	1405	16
2248	2667	16
2248	3115	16
2248	433	16
2248	1391	16
2248	1396	16
2248	17	16
2248	1413	16
2248	898	16
2248	3113	16
2248	1	16
2248	2668	16
2248	895	16
2248	882	16
2248	2240	16
2248	1483	16
2248	892	16
2248	2246	16
2248	897	16
2248	435	16
2248	2245	16
2248	3121	16
2248	2244	16
2248	2670	16
2248	446	16
2248	15	16
2248	1827	16
2248	3112	16
2248	2685	16
2248	3101	16
2248	2259	16
2248	1831	16
2248	1404	16
2248	1390	16
2248	10	16
2248	1403	16
2248	2243	16
2248	1388	16
2248	2676	16
2248	2241	16
2248	2257	16
2248	427	16
2248	1402	16
2248	432	16
2248	2666	16
2248	3110	16
2248	3103	16
2248	1411	16
2248	2671	16
2248	2227	16
2248	880	16
2248	1394	16
2248	1392	16
2248	887	16
2248	6	16
2248	2524	16
2248	1822	16
2248	3104	16
2248	3	16
2248	1410	16
2248	1828	16
2248	434	16
2248	3102	16
2248	1820	16
2248	894	16
2248	2675	16
2248	3105	16
2248	873	16
2248	2244	40
2248	436	40
2249	1388	40
2249	447	40
2249	898	40
2249	2252	40
2249	2254	40
2249	1409	40
2249	2685	40
2249	1833	40
2249	1503	47
2249	2249	11
2249	4	16
2249	1398	16
2249	2247	16
2249	2227	16
2249	898	16
2249	432	16
2249	3112	16
2249	2684	16
2249	2670	16
2249	426	16
2249	1389	16
2249	436	16
2249	2	16
2249	2248	16
2249	3106	16
2249	1388	16
2249	1409	16
2249	1503	61
2250	1409	40
2250	1833	40
2250	433	40
2250	1410	40
2250	4	16
2250	1398	16
2250	1409	16
2250	9	16
2250	1819	16
2250	16	16
2250	3121	16
2250	892	16
2250	433	16
2250	2684	16
2250	2	16
2250	2229	16
2250	1389	16
2250	3105	16
2250	1388	16
2250	2250	11
2251	3116	40
2251	896	40
2251	897	40
2251	1408	40
2251	2251	11
2251	3	16
2251	4	16
2251	2227	16
2251	2684	16
2251	426	16
2251	1389	16
2251	436	16
2251	2	16
2252	2254	40
2252	898	40
2252	2249	40
2252	2252	11
2252	4	16
2252	2671	16
2252	2684	16
2252	426	16
2252	3106	16
2252	2	16
2252	3105	16
2253	2253	11
2253	2684	16
2253	426	16
2253	3106	16
2253	2	16
2253	3105	16
2253	3119	40
2253	2671	40
2253	1833	40
2253	2686	40
2253	2249	40
2254	442	40
2254	3115	40
2254	447	40
2254	898	40
2254	2252	40
2254	2249	40
2254	1409	40
2254	16	40
2254	3117	40
2254	18	40
2254	1830	40
2254	2254	11
2254	4	16
2254	2524	16
2254	2224	16
2254	2684	16
2254	0	16
2254	3117	16
2254	3	16
2254	426	16
2254	1389	16
2254	2229	16
2254	2	16
2254	3105	16
2254	1409	16
2254	3117	65
